feature,xgb_importance
robot_active_lag5,0.0005885977880097926
layout_type_X_timeslot_te,0.0005878665833733976
outbound_truck_wait_min_roll3_mean,0.0005839220597408712
layout_id_te,0.0005830446723848581
low_battery_ratio_roll3_std,0.0005827297107316553
avg_trip_distance_roll10_std,0.0005792847601696849
outbound_truck_wait_min_ewm_mean,0.0005784896202385426
battery_cv_lag5,0.0005770487245172262
battery_cv_lag3,0.0005742103792726993
battery_cv_lag1,0.0005739376414567232
bottle_neck_diff2,0.0005739249638281763
robot_total_lag4,0.0005713759688660503
congestion_score_diff2,0.0005706297466531396
battery_cv,0.0005704812589101494
layout_type_te,0.0005696099251508713
battery_risk_diff1,0.0005693704239092767
sku_concentration_lag5,0.0005691204336471855
outbound_truck_wait_min_roll5_max,0.0005687882541678846
battery_cv_lag4,0.0005681786220520735
robot_active_roll10_std,0.0005633243010379374
robot_efficiency_roll5_std,0.0005624628742225468
sku_concentration_lag4,0.0005620338255539536
battery_risk_scen_min,0.0005611701868474484
battery_cv_scen_min,0.0005599549040198326
sku_concentration_lag1,0.0005590542685240507
robot_efficiency_diff2,0.0005588832660578191
battery_risk,0.0005580064840614796
pack_station_count,0.0005568666732870042
robot_active_roll5_std,0.0005534253316000104
sku_concentration_lag2,0.0005532419076189399
order_per_station_roll3_std,0.0005517559009604156
battery_cv_roll3_std,0.0005515003344044089
low_battery_ratio_diff1,0.0005510444170795381
order_inflow_15m_roll5_std,0.0005508000263944268
battery_mean_scen_max,0.000549740856513381
battery_cv_lag2,0.0005495129036717117
robot_efficiency_roll3_std,0.0005492771510034799
zone_dispersion,0.0005487115471623838
outbound_truck_wait_min_roll3_min,0.000547924730926752
robot_total_lag3,0.0005478730075992644
robot_total_lag1,0.0005474540987052024
layout_id_X_timeslot_te,0.0005450042430311441
order_inflow_15m_lag5,0.0005449865362606943
robot_total_lag2,0.0005445877090096473
low_battery_ratio_scen_min,0.0005426918505690992
robot_idle_lag5,0.0005425038398243487
sku_concentration_lag3,0.0005423547700047493
intersection_count,0.0005380453309044242
day_of_week_X_layout_type_te,0.000535140186548233
sku_concentration_scen_min,0.0005347137921489775
robot_idle_lag4,0.0005328180501237512
order_inflow_15m_lag4,0.0005327449180185795
robot_idle_roll3_std,0.0005307889368850738
outbound_truck_wait_min_roll5_mean,0.000530483468901366
avg_trip_distance_roll5_std,0.000528484204551205
avg_trip_distance_diff2,0.0005273381364531815
robot_active_roll3_std,0.0005248742876574397
day_of_week_X_layout_id_te,0.0005237543722614646
outbound_truck_wait_min_roll3_max,0.0005224619759246707
sku_concentration_roll10_min,0.0005202091298997403
robot_density,0.0005188891896978021
robot_idle_lag2,0.000517433020286262
shift_hour_X_timeslot_te,0.0005149935721419751
layout_type_X_shift_hour_te,0.0005128340038936585
outbound_truck_wait_min_roll10_std,0.0005127596145030111
robot_total,0.0005106869619339704
sku_concentration_scen_mean,0.0005081138166133315
robot_total_lag5,0.0005081033450551331
ceiling_height_m,0.0005080031172838062
layout_id_X_shift_hour_te,0.0005069821898359805
charger_count,0.0005056334019172936
avg_trip_distance_diff1,0.0005055002402514219
outbound_truck_wait_min_lag4,0.0005054723238572479
outbound_truck_wait_min_diff1,0.0005049955914728343
order_inflow_15m_diff2,0.000504951988114044
day_of_week_X_shift_hour_te,0.0005038880626671016
robot_idle_lag3,0.0005018660274799913
avg_trip_distance_rel_to_scen,0.0005014932132326067
outbound_truck_wait_min_roll5_std,0.0005004997772630304
one_way_ratio,0.0004998186661396176
order_inflow_15m_roll3_std,0.0004992384288925678
fire_sprinkler_count,0.0004989010340068489
avg_trip_distance_roll3_std,0.0004973334958776832
aisle_width_avg,0.0004971478309016674
floor_area_sqm,0.0004958153236657381
outbound_truck_wait_min_lag1,0.0004956787568517029
outbound_truck_wait_min_lag5,0.0004934732627589255
emergency_exit_count,0.0004932882264256477
outbound_truck_wait_min_lag2,0.0004924618580844254
building_age_years,0.0004920266568660736
shift_hour_te,0.0004904274363070726
outbound_truck_wait_min_roll3_std,0.0004895281337667257
outbound_truck_wait_min_lag3,0.0004894515441264957
v13_sqrt_robot_total,0.0004865516326390207
aisle_traffic_score,0.0004862419969867915
day_of_week_te,0.00048601320013403894
kpi_otd_pct,0.00048460910911671815
robot_active_diff2,0.00048159045982174573
packaging_material_cost,0.00048126447945833205
outbound_truck_wait_min_diff2,0.0004810821206774563
outbound_truck_wait_min,0.0004777749301865697
shift_handover_delay_min,0.000472939049359411
intersection_wait_time_avg,0.0004694418224971741
zone_temp_variance,0.0004653169889934361
dock_to_stock_hours,0.00046327094896696507
quality_check_rate,0.0004624413268174976
