feature,lgb_importance,xgb_importance,cat_importance,mean_importance
order_per_station_roll3_mean,3281.0,0.0009389462997205555,0.04653222682507299,1093.6824903910417
congestion_score,3260.8,0.0018115656916052104,0.12335267407118682,1086.9750547465876
risk_index_roll5_std,3259.0,0.0007067610858939588,0.05396891397892032,1086.351558558355
order_inflow_15m_roll5_max,3255.6,0.001059151452500373,0.03859916223812137,1085.2132194378967
day_of_week,3250.8,0.00030296521726995705,0.027721660547467043,1083.6093415419216
robot_active_lag2,3250.0,0.0007367003476247191,0.14940593371967986,1083.3833808780225
avg_trip_distance_lag2,3245.0,0.0006421504076570272,0.04674009325799469,1081.6824607478886
max_zone_density_lag1,3240.6,0.0010928988573141395,0.0665551595709067,1080.2225493528092
order_pressure_lag2,3240.6,0.0007430710829794407,0.04745967875598249,1080.2160675832795
risk_index_scen_std,3195.2,0.001391397137194872,0.15943276886050844,1065.120274721999
avg_recovery_time,3181.6,0.0014370307791978121,0.1282894156358576,1060.5765754821382
low_battery_ratio_scen_mean,3176.8,0.0035584250465035437,0.19083746941444116,1058.9981319648202
bottle_neck_lag5,3170.2,0.0007518696482293307,0.03342308208579129,1056.7447249839113
robot_active_roll10_mean,3167.8,0.0011622925056144595,0.0752611035198186,1055.9588077986753
pack_utilization_exp_mean,3160.2,0.0030282095074653627,0.054655405630233356,1053.4192278717126
risk_index_lag5,3151.4,0.0015419855015352368,0.02522317913688476,1050.4755883882128
robot_active_lag1,3139.2,0.0006808480597101152,0.20382042226370198,1046.4681670901077
max_zone_density_roll10_std,3118.8,0.0006490338011644781,0.016751567229137378,1039.6058002003435
max_zone_density_lag2,3116.0,0.0008627563598565757,0.046039105998417595,1038.682300620786
outbound_truck_wait_min_scen_mean,3109.0,0.0006322282948531211,0.026047462352887796,1036.3422265635493
robot_efficiency_scen_mean,3103.2,0.0007680098176933825,0.10746890826069647,1034.4360789726927
sku_concentration_lag1,3074.6,0.0005590542685240507,0.008625679222114241,1024.8697282444969
robot_idle_lag1,3063.2,0.0006053447839803993,0.05524405682060072,1021.0852831338683
order_pressure,3057.2,0.0015891120536252856,0.03077801023078346,1019.0774557074282
max_zone_density_lag3,3056.4,0.0010162190534174441,0.03427675980264187,1018.8117643262854
avg_trip_distance_lag3,3050.6,0.0006176932714879513,0.030378473522278283,1016.8769987222646
outbound_truck_wait_min_ewm_mean,3042.2,0.0005784896202385426,0.008650261540281265,1014.0697429170535
pack_utilization_ewm_mean,3032.4,0.004776122141629457,0.0666379756450696,1010.8238046992623
battery_risk_scen_mean,3014.4,0.0037143927067518233,0.15208812142702371,1004.8519341713778
robot_efficiency_roll5_max,3009.4,0.0008990782196633517,0.03288470197383976,1003.1445945933979
max_zone_density_exp_mean,3003.2,0.0034444058081135156,0.06023828723610143,1001.0878942310147
order_inflow_15m_scen_mean,2997.8,0.0010053920676000416,0.06753706568562415,999.2895141525845
order_per_station_roll5_max,2982.6,0.0010778651922009885,0.04953872898140435,994.2168721980579
battery_cv_roll10_mean,2981.0,0.0006636727950535715,0.01757894255783952,993.672747538451
congestion_score_roll10_std,2979.0,0.000628125376533717,0.03244689721176024,993.0110250075294
congestion_score_lag5,2972.4,0.0006210537976585329,0.011574888768234242,990.8040653141887
avg_trip_distance_lag4,2969.6,0.000657054572366178,0.053444860456556983,989.884700638343
robot_active_roll3_mean,2965.8,0.0010112323565408588,0.0597196194099735,988.6202436172556
robot_idle_lag3,2941.0,0.0005018660274799913,0.03318420605177734,980.3445620240265
order_inflow_15m_roll10_max,2940.4,0.0013004144770093263,0.06735067892675914,980.1562170311346
risk_index_scen_max,2937.0,0.0011942921206355094,0.16606662134092082,979.0557536378205
battery_risk_scen_std,2934.8,0.0007186627597548067,0.15496240014711188,978.3185603543025
robot_efficiency_roll5_mean,2932.4,0.0009422641946002841,0.06385310431617774,977.4882651228369
outbound_truck_wait_min_exp_mean,2912.4,0.0006797155947424471,0.021996024820970708,970.8075585801386
congestion_score_scen_mean,2909.4,0.007372975093312561,0.15576540884090861,969.8543794613115
robot_idle_ewm_mean,2906.6,0.0011030646623112262,0.062447359851433695,968.8878501415046
risk_index_scen_mean,2896.4,0.013810633681714535,0.24814141247154806,965.5539840153843
bottle_neck_lag4,2891.4,0.000670206209179014,0.0266941165395558,963.8091214409163
robot_active_ewm_mean,2884.8,0.0007406763266772032,0.034431836018581054,961.6117241707817
order_per_station_roll5_mean,2867.4,0.0010728988447226584,0.05130396881372225,955.8174589558861
robot_active_roll5_mean,2867.2,0.0008082759915851057,0.03932602392178713,955.7467114333043
risk_index_roll10_std,2863.8,0.0006667752866633236,0.027156574378026176,954.6092744498883
risk_index_lag4,2863.6,0.001462800335139036,0.022857830562297527,954.5414402102991
robot_active_exp_mean,2860.4,0.00607490143738687,0.02867928467395777,953.4782513953705
battery_cv_roll3_min,2860.4,0.0006481688702479005,0.00880396143709271,953.4698173767691
max_zone_density_roll10_mean,2843.4,0.0010588506935164332,0.040165386520661275,947.8137414124047
congestion_score_scen_std,2836.8,0.0008732192567549646,0.027720208552167926,945.609531142603
max_zone_density_ewm_mean,2814.8,0.0008360851206816733,0.0635389729590699,938.28812501936
robot_efficiency_roll10_mean,2801.4,0.0033539682161062958,0.04868574166371947,933.81734656996
order_inflow_15m_ewm_mean,2784.6,0.000991865841206163,0.026791487638171275,928.2092611178264
robot_idle_lag2,2759.0,0.000517433020286262,0.09801219799605011,919.6995098770054
congestion_score_lag4,2746.0,0.0006683787796646357,0.02088812794427162,915.3405188355746
bottle_neck_lag1,2743.6,0.0007517551770433783,0.05371158394441371,914.5514877797071
order_inflow_15m_roll10_mean,2729.0,0.0014719138853251934,0.030596467770459313,909.6773561272186
congestion_score_scen_max,2720.2,0.0008410454727709293,0.025321558156310466,906.7420542012097
pack_station_count,2712.0,0.0005568666732870042,0.002528750283886981,904.0010285389858
layout_id_X_layout_type_te,2697.8,0.0005925549194216728,0.029881265475205837,899.2768246067982
battery_risk_roll3_std,2691.8,0.0006116879987530411,0.022107263037289604,897.2742396503454
robot_total,2689.2,0.0005106869619339704,0.003912093999307049,896.4014742603204
robot_efficiency_exp_mean,2656.0,0.007268228661268949,0.02820360586050788,885.345157278174
pack_utilization_roll5_max,2642.6,0.0007444737362675369,0.008680953400876565,880.8698084757124
avg_trip_distance_lag5,2628.6,0.000663385249208659,0.048823162903467436,876.2164955160507
low_battery_ratio_diff1,2626.8,0.0005510444170795381,0.016371912301466486,875.6056409855729
bottle_neck_lag2,2626.6,0.0007663028198294341,0.04114239124760153,875.5473028980224
bottle_neck_roll5_std,2617.8,0.0008081221021711826,0.03728834517424648,872.6126988224255
battery_risk_diff1,2612.2,0.0005693704239092767,0.023482321868710496,870.7413505640975
low_battery_ratio_diff2,2574.0,0.0006158665404655039,0.027152621723492937,858.0092561627547
robot_efficiency_ewm_mean,2560.4,0.002204928663559258,0.03676771733443447,853.4796575486661
low_battery_ratio_roll3_std,2555.0,0.0005827297107316553,0.009224144133422063,851.6699356246148
bottle_neck_lag3,2552.4,0.0006746364873833954,0.05975136976853971,850.8201420020854
order_per_station_scen_max,2544.8,0.0019096302799880504,0.0534197169155862,848.2851097823985
max_zone_density_roll10_max,2507.8,0.0007330574560910463,0.02287917768026585,835.941204078379
bottle_neck_roll10_std,2497.4,0.0007436073501594365,0.019860292437061063,832.4735346332624
order_per_station_roll10_max,2489.8,0.0012354281498119235,0.054800245947500326,829.9520118913659
pack_utilization_roll10_max,2480.6,0.000745778949931264,0.006056737236215852,826.8689341720619
order_pressure_exp_mean,2411.4,0.0016898578964173795,0.049895726800779985,803.8171951948992
battery_risk_roll5_std,2409.4,0.0007252947194501758,0.016465025724889507,803.1390634401481
robot_idle_roll3_mean,2404.8,0.0006880974746309221,0.057269728198167634,801.6193192752244
risk_index_lag1,2400.2,0.001983527443371713,0.03911375069973415,800.080365759381
battery_risk_diff2,2398.2,0.000601190235465765,0.007784835211201764,799.4027953418155
timeslot,2391.4,0.0008378364611417056,0.07631718221969822,797.1590516728935
risk_index_lag2,2382.8,0.0014383504749275744,0.030416067206415393,794.2772848058938
congestion_score_lag1,2322.6,0.0010620413813740015,0.06451917611208052,774.2218604058312
max_zone_density_roll5_mean,2321.4,0.0008476812159642577,0.04638205748386463,773.8157432462332
risk_index_lag3,2321.4,0.0014680002816021443,0.01313908163263158,773.8048690273048
robot_idle_scen_mean,2316.6,0.0008311675512231887,0.050932140408326686,772.2172544359864
robot_idle_exp_mean,2315.4,0.0013784778770059348,0.05903652491539217,771.8201383342642
congestion_score_exp_mean,2315.4,0.004962275759316981,0.027408651142769136,771.8107903089673
bottle_neck_exp_mean,2305.4,0.004348116705659777,0.03023126854955399,768.4781931284184
congestion_score_lag2,2253.6,0.0007692524581216275,0.04187074207954849,751.2142133315125
order_pressure_lag1,2248.0,0.0010783767560496927,0.06337448476088135,749.3548176205057
order_pressure_roll10_mean,2234.6,0.0015370498411357402,0.03348645397037519,744.8783411679373
order_inflow_15m_exp_mean,2232.6,0.001908689341507852,0.015297737460098418,744.2057354756006
congestion_score_roll10_mean,2228.6,0.0015345515334047378,0.015944420842577127,742.872492990792
bottle_neck_ewm_mean,2227.0,0.000929273955989629,0.03283314739588676,742.344587473784
congestion_score_ewm_mean,2225.0,0.0011582524864934384,0.02462516802576766,741.6752611401708
max_zone_density_roll3_mean,2216.0,0.0010216702707111836,0.03950742997096141,738.6801763667472
low_battery_ratio_roll5_std,2199.8,0.0006772565422579647,0.020176922098036527,733.2736180595467
robot_idle_roll10_mean,2190.2,0.0010642041452229023,0.029107402741981692,730.0767238689623
bottle_neck_roll10_mean,2184.2,0.0009082208154723049,0.024360261955487315,728.0750894942568
congestion_score_lag3,2179.2,0.0006520474562421441,0.031246640148178018,726.4106328958682
order_per_station_ewm_mean,2155.8,0.001212590781506151,0.07761815784263111,718.6262769162081
max_zone_density_roll5_max,2155.8,0.0007326486986130476,0.019602786576946144,718.6067784784251
risk_index_exp_mean,2153.2,0.0018644555006176234,0.07168576492745105,717.7578500734759
robot_idle_roll5_mean,2134.8,0.0009525184286758304,0.05087907086995872,711.617277196433
max_zone_density_roll3_max,2118.8,0.0009268005611374974,0.03728688083512796,706.2794045604654
pack_utilization_scen_max,2090.4,0.0007534716743975878,0.004454009048528214,696.8017358269076
ts_x_low_battery_ratio,2080.0,0.0008565108524635434,0.022242201172992394,693.3410329040084
order_per_station_roll10_mean,2072.4,0.0017912753857672215,0.045402662463122,690.8157313126162
robot_idle_scen_max,2050.4,0.0006298013497143984,0.013781857476393645,683.4714705529419
battery_cv_roll3_mean,2015.4,0.0006179809919558465,0.010332062687014726,671.8036500145597
order_pressure_roll3_min,2009.8,0.0015279817627742887,0.01334089089566387,669.9382896242195
battery_cv_roll3_max,1996.0,0.0006195464986376465,0.017056678508301337,665.3392254083357
risk_index_roll10_min,1983.4,0.0009453915758058429,0.06270790133391638,661.1545510976366
risk_index_roll10_mean,1983.0,0.0013069784035906196,0.03594230849111085,661.0124164289649
robot_active_roll3_min,1946.6,0.0012112579657696187,0.05597317758395045,648.8857281451832
congestion_score_roll10_max,1936.2,0.0007622414035722613,0.041696920356053865,645.4141530539199
low_battery_ratio_lag5,1928.6,0.0007121011847630143,0.021121972051992007,642.8739446910789
order_per_station_scen_mean,1923.4,0.0019118618220090866,0.08053213322151105,641.1608146650145
risk_index_ewm_mean,1918.6,0.0011177671025507153,0.0780239457248795,639.5597139042758
battery_cv_roll5_mean,1915.6,0.0006268381606787443,0.020983063521145054,638.5405366338939
bottle_neck_roll10_max,1896.6,0.000857282686047256,0.040410905811033834,632.2137560628323
bottle_neck_roll5_mean,1890.6,0.0007597114774398506,0.02973837695216628,630.2101660294765
max_zone_density_roll10_min,1875.0,0.0009139072615653276,0.011333992240133199,625.0040826331673
order_pressure_scen_std,1854.6,0.0017093286151066422,0.208747057518703,618.2701521287112
max_zone_density_roll3_min,1852.4,0.0011493382742628455,0.02832549599319851,617.4764916114225
avg_trip_distance_scen_min,1822.4,0.0009216040605679154,0.06760303178702191,607.4895082119492
bottle_neck_roll3_mean,1815.8,0.0009323431761004031,0.09463772498520615,605.2985233560538
low_battery_ratio_exp_mean,1792.0,0.001731811184436083,0.10279414445591253,597.3681753185468
low_battery_ratio_lag4,1776.2,0.0006677504861727357,0.01798696219086824,592.0728849042257
low_battery_ratio_roll10_std,1766.4,0.0007798010832630098,0.019401363828189737,588.8067270549706
low_battery_ratio,1754.2,0.00044237019028514624,0.016759985943089372,584.7390674520444
battery_risk_lag5,1740.8,0.0006138418451882899,0.0061637293113569755,580.2689258570522
bottle_neck_roll10_min,1736.6,0.0009562954190187156,0.02511947182819289,578.8753585890823
max_zone_density_roll5_min,1718.2,0.001097083045169711,0.031070177667135417,572.7440557535707
congestion_score_roll5_mean,1717.2,0.0007994686253368855,0.01774301603334482,572.4061808282196
risk_index_scen_min,1712.8,0.0006932810414582491,0.007289497297096892,570.9359942594461
risk_index_roll10_max,1710.2,0.0008080926490947604,0.033475907633228316,570.0780946667608
bottle_neck_roll5_max,1705.6,0.00081576470984146,0.02110226734164918,568.5406393440171
robot_active_roll10_max,1705.4,0.0006288861739449203,0.04280157657543607,568.4811434875832
congestion_score_roll3_mean,1701.4,0.0009988819598220288,0.030575592210827247,567.1438581580569
order_pressure_scen_mean,1680.2,0.0017745857359841466,0.10052441574093327,560.1007663338256
risk_index_roll5_mean,1679.2,0.0009082157397642731,0.022544103432631624,559.7411507730575
avg_trip_distance_scen_max,1672.8,0.0008583306800574065,0.05186285751595622,557.6175737293987
robot_idle_roll10_max,1665.2,0.0007314034504815936,0.027221817136240074,555.0759844068623
battery_cv_roll5_max,1658.2,0.0006772855529561638,0.015310383378292842,552.7386625563105
congestion_score_scen_min,1655.8,0.000609961076406762,0.0056151579040778655,551.9354083729935
congestion_score_roll5_max,1648.6,0.0007730533136054874,0.02326013536692776,549.5413443962268
bottle_neck_roll3_max,1646.6,0.0008338537882082164,0.02914182757213849,548.8766585604534
congestion_score_roll10_min,1637.6,0.0007756997365504503,0.01616785808714052,545.8723145192745
robot_active_roll5_min,1636.8,0.000812930439133197,0.030523031885787588,545.610445320775
risk_index_roll5_min,1629.8,0.0012199711054563522,0.04358260125654802,543.281600857454
bottle_neck_roll3_min,1627.4,0.0008789598825387657,0.02027360149673087,542.4737175204598
congestion_score_roll3_max,1625.4,0.0009157810709439218,0.020976693135125145,541.807297491402
robot_idle_roll3_max,1624.8,0.0009689981816336513,0.07082132998362015,541.6239301093884
order_per_station_exp_mean,1619.8,0.0013770525576546789,0.13482648118267035,539.9787345112468
avg_trip_distance_roll3_min,1612.8,0.0006512468215078115,0.015480615305687917,537.6053772873757
max_zone_density_scen_min,1594.6,0.0006626297719776631,0.011387515547294249,531.5373500484397
battery_risk_roll10_std,1592.6,0.0007716543274000287,0.014090801239262346,530.8716208185222
lowbat_x_eff,1591.0,0.0007778132101520896,0.010504245629222763,530.3370940196131
robot_active_roll10_min,1584.8,0.0006054338999092578,0.040442944186294,528.280349459362
battery_cv_ewm_mean,1574.4,0.0006820641341619193,0.061252569581634955,524.8206448779054
avg_trip_distance_roll3_max,1562.6,0.0006279556429944933,0.010332153712420248,520.8703200364517
risk_index_roll3_mean,1556.4,0.000858589494600892,0.026020699189536572,518.8089597628947
robot_active_roll3_max,1550.0,0.0008603541646152735,0.019891631157353963,516.6735839951074
battery_risk_lag4,1549.0,0.0006487289443612099,0.00946520157380799,516.3367046435061
low_battery_ratio_lag3,1530.0,0.000641292950604111,0.01499351452201853,510.0052116024909
bottle_neck_roll5_min,1509.0,0.0008335368009284138,0.06099653207265704,503.0206100229579
avg_trip_distance_roll10_min,1490.0,0.0007052479544654488,0.008922491354578746,496.669875913103
risk_index_roll5_max,1484.8,0.0007762818248011171,0.055124538749279826,494.9519669401913
battery_risk,1484.0,0.0005580064840614796,0.006573113669134751,494.66904370671773
risk_index_roll3_min,1482.6,0.0008705224376171827,0.009442469844417496,494.203437664094
robot_idle_roll5_max,1479.2,0.0007206143345683813,0.024416557650933594,493.0750457239952
risk_index_roll3_max,1474.8,0.0008362420019693672,0.017534640995804002,491.6061236276659
order_pressure_roll5_mean,1471.8,0.001741230522748083,0.04085688628890778,490.6141993722706
congestion_score_roll3_min,1468.8,0.0011715516331605614,0.031468366696220315,489.61087997277644
robot_active_roll5_max,1457.0,0.0006491491221822798,0.025911568951359064,485.67552023935787
congestion_score_roll5_min,1451.6,0.0009979381109587848,0.03486642954665073,483.8786214558858
order_pressure_roll3_mean,1444.8,0.0015695505077019333,0.030795778450833318,481.6107884429861
low_battery_ratio_lag2,1429.0,0.0006492420798167586,0.0044740916906790985,476.3350411112569
sku_concentration_lag2,1392.4,0.0005532419076189399,0.004149908996034576,464.13490105030127
fault_count_15m,1387.8,0.002052899380214512,0.13038884254629632,462.64414724730887
low_battery_ratio_lag1,1380.8,0.0007514219381846487,0.021206040985557905,460.2739858209746
robot_idle_scen_min,1377.4,0.0006470350897870957,0.018939255795597663,459.13986209696185
avg_trip_distance_roll10_max,1374.4,0.0006662825238890946,0.02165293698046579,458.1407730731682
battery_cv_roll10_max,1368.0,0.0008463382720947266,0.02293054277103928,456.0079256270144
ops_x_cong,1357.6,0.004672400187700987,0.15299582939523543,452.58588940986095
order_pressure_roll3_max,1343.6,0.002103317808359861,0.019774157313616127,447.87395915837396
avg_trip_distance_roll3_mean,1332.2,0.0005959597299806773,0.030677588012496555,444.0770911825808
avg_trip_distance_roll5_min,1308.6,0.0006633810582570732,0.019298566451559376,436.20665398250327
avg_trip_distance_roll5_max,1300.0,0.0006328360526822507,0.011294474758144568,433.3373091036037
robot_idle_roll3_min,1277.6,0.0009801873238757253,0.042401891768428554,425.88112735969736
order_pressure_ewm_mean,1260.6,0.0014671931508928537,0.01565672944529689,420.2057079741987
battery_risk_lag3,1245.6,0.0006092966767027974,0.007339812229964773,415.2026497029688
low_battery_ratio_roll10_mean,1158.0,0.0009924028650857507,0.033188605180379915,386.0113936693485
battery_risk_lag2,1148.2,0.0005990823614411056,0.010868191755111839,382.7371557580389
robot_idle_roll10_min,1146.0,0.0011591712944209575,0.0068879956926455165,382.0026823889957
battery_risk_exp_mean,1143.4,0.0011139706475660205,0.039472128845755294,381.1468620331645
low_battery_ratio_roll10_max,1122.6,0.0011672095861285925,0.02855594617215861,374.20990771858607
robot_idle_roll5_min,1115.0,0.0006459142081439495,0.10006150829353758,371.7002358075006
battery_risk_lag1,1063.0,0.0006733998190611601,0.004965720574150246,354.33521304013107
robot_charging,1037.8,0.0003799221129156649,0.02891349098062382,345.94309780436447
robot_total_lag1,1012.2,0.0005474540987052024,0.008849438042709965,337.4031322973805
battery_risk_roll10_mean,968.8,0.0008709319052286446,0.01632450738366177,322.9390651464296
low_battery_ratio_roll3_max,937.2,0.000763292529154569,0.02496202753093795,312.4085751066867
low_battery_ratio_roll3_mean,924.0,0.0007479355204850435,0.008587766257217792,308.00311190059256
low_battery_ratio_roll5_max,918.8,0.0008150977198965847,0.020585071849690873,306.27380005652316
v13_row_frac_in_scen,901.4,0.0009366743150167167,0.06456007028842545,300.48849891486776
low_battery_ratio_ewm_mean,880.8,0.0010577562148682772,0.012201971621011914,293.60441990927865
low_battery_ratio_roll5_mean,878.6,0.0007642164709977806,0.016833025512866407,292.87253241399463
avg_charge_wait,873.2,0.00038452211301773784,0.009790030472565003,291.0700581841952
sku_concentration_roll3_mean,809.2,0.0007438164670020342,0.013849521936225828,269.7381977794677
battery_risk_roll3_mean,790.0,0.0006521475734189153,0.011949252899516951,263.33753380015764
battery_risk_roll10_max,787.8,0.0007472079363651573,0.011843977127267433,262.60419706168784
avg_trip_distance_roll5_mean,784.6,0.0006442995509132743,0.008079546752600218,261.5362412821012
order_pressure_scen_max,771.6,0.0018511777045205236,0.06487639313429762,257.222242523613
task_reassign_15m,759.0,0.0011659033596515655,0.029865568236698316,253.01034382386544
battery_risk_roll5_max,733.0,0.0006934995879419148,0.007621364074544878,244.33610495455414
battery_risk_ewm_mean,730.8,0.0007701825234107673,0.053144390764075025,243.61797152442912
battery_risk_roll5_mean,730.8,0.0006899894215166569,0.007469991190613171,243.60271999353736
near_collision_15m,713.4,0.000635528948623687,0.02193161061092692,237.80752237985317
battery_risk_roll3_max,701.8,0.0006413123104721308,0.008227511543483824,233.9362896079513
low_battery_ratio_roll3_min,700.0,0.000823486247099936,0.0622139408056598,233.3543458090176
blocked_path_15m,687.0,0.0007980913971550763,0.027827749224016502,229.00954194687372
sku_concentration_diff2,668.2,0.0006508320802822709,0.012404247343176217,222.7376850264745
avg_trip_distance_roll10_mean,659.0,0.0006871414720080793,0.014165551282338415,219.67161756425142
layout_type,590.4,0.0005895825102925301,0.007173276742762543,196.802587619751
sku_concentration_diff1,585.8,0.0006413749069906771,0.005798553255710424,195.26881330938753
avg_trip_distance_scen_mean,572.2,0.000973410380538553,0.04358294062660528,190.74818545033574
low_battery_ratio_roll5_min,564.2,0.0008057297207415103,0.005527633720605655,188.0687777878138
battery_risk_roll3_min,545.0,0.0007408285629935563,0.00300640531576221,181.66791574462627
sku_concentration_lag3,502.8,0.0005423547700047493,0.002011091712264076,167.60085114882745
battery_risk_roll5_min,499.2,0.0007506233756430447,0.010458274499005948,166.40373629929155
avg_trip_distance_ewm_mean,489.4,0.0006586233153939247,0.006533132118677366,163.1357305851447
battery_risk_roll10_min,487.8,0.0011356120463460683,0.002333254375746265,162.60115628880737
order_pressure_roll5_max,481.0,0.001903023198246956,0.010632857072798487,160.33751196009032
low_battery_ratio_roll10_min,470.0,0.000784839759580791,0.005918786568046968,156.66890120877588
avg_trip_distance_exp_mean,452.4,0.0007219593622721732,0.008302795453861322,150.80300825160538
robot_total_lag2,413.4,0.0005445877090096473,0.0014798964613661058,137.80067482805677
robot_total_diff2,378.0,0.0006081015453673899,0.004404922849521856,126.00167100813162
sku_concentration_roll3_max,353.4,0.0006681448547169566,0.00745023745567513,117.80270612743679
robot_total_diff1,319.4,0.0006182265933603048,0.0007684633681822633,106.46712889665383
charge_queue_length,244.6,0.0003355037188157439,0.0013307248956849957,81.5338887428715
sku_concentration_lag4,227.4,0.0005620338255539536,6.0337346650059374e-05,75.8002074570574
order_pressure_roll10_max,193.6,0.0019828400341793894,0.01095667608097545,64.53764650537171
robot_total_roll3_mean,169.8,0.0017497034976258874,0.005578302699519982,56.60244266873239
robot_total_lag3,154.8,0.0005478730075992644,0.00018730373273265707,51.60024505891345
sku_concentration_roll3_min,103.6,0.0006248911027796567,0.008457754571973907,34.53636088189158
robot_total_lag4,84.0,0.0005713759688660503,0.00015420036994797415,28.000241858779603
robot_total_roll3_max,72.0,0.0024208537419326604,0.052354771863997576,24.018258541868647
sku_concentration_roll5_mean,52.2,0.0006859693326987326,0.004920447620747476,17.40186880565115
sku_concentration_lag5,51.2,0.0005691204336471855,0.000646007373882418,17.067071709269175
robot_total_roll3_min,23.0,0.0020622701616957785,0.0013705141342992273,7.667810928098664
sku_concentration_roll5_max,21.6,0.0025948878843337297,0.0098173803038672,7.204137422729402
low_battery_ratio_scen_min,14.0,0.0005426918505690992,0.00037718019733882455,4.666973290682636
battery_risk_scen_min,12.6,0.0005611701868474484,0.0003227356409506209,4.200294635275933
robot_total_roll5_mean,10.2,0.0018386748852208257,0.00216842835735501,3.4013357010808583
robot_total_lag5,9.4,0.0005081033450551331,0.00022970380996275756,3.1335792690516726
sku_concentration_scen_mean,7.4,0.0005081138166133315,0.0042922477872006076,2.4682667872012716
sku_concentration_roll5_min,7.4,0.0010843781055882573,0.0022918590884799155,2.4677920790646897
sku_concentration_roll10_mean,3.8,0.000680827908217907,0.004273761778405007,1.2683181965622077
robot_total_roll5_min,3.4,0.0016076848085504025,0.0010985326034889012,1.134235405804013
robot_total_roll5_max,3.0,0.0019346570363268257,0.02822095189494535,1.0100518696437575
sku_concentration_roll10_min,1.8,0.0005202091298997403,0.01493434349878645,0.6051515175428954
sku_concentration_roll10_max,1.8,0.0006262214679736644,0.004066102053172869,0.6015641078403823
sku_concentration_scen_min,1.6,0.0005347137921489775,0.0059588363472668025,0.535497850046472
robot_total_roll10_mean,1.0,0.001575705350842327,0.002133914484642656,0.33456987327849497
sku_concentration_scen_max,0.8,0.0006217976624611765,0.0027689871340089425,0.26779692826549006
v13_sqrt_robot_total,0.8,0.0004865516326390207,0.001434400667639852,0.26730698410009296
robot_total_exp_mean,0.2,0.0013931007939390837,0.024429369133811146,0.07527415664258341
robot_total_roll10_max,0.2,0.0005909605708438904,0.0006814466564658945,0.06709080240910327
robot_total_roll10_min,0.0,0.004140696057584136,0.004798876729687948,0.0029798575957573612
robot_total_ewm_mean,0.0,0.005935423425398767,0.0012225743441598297,0.0023859992565195324
sku_concentration_ewm_mean,0.0,0.0007111047045327723,0.0020967620246495596,0.0009359555763941105
sku_concentration_exp_mean,0.0,0.00045715326559729873,0.001949812538603333,0.0008023219347335439
sku_concentration_roll10_std,0.0,0.0,0.0,0.0
sku_concentration_roll3_std,0.0,0.0,0.0,0.0
robot_total_roll10_std,0.0,0.0,0.0,0.0
robot_total_roll5_std,0.0,0.0,0.0,0.0
robot_total_roll3_std,0.0,0.0,0.0,0.0
sku_concentration_roll5_std,0.0,0.0,0.0,0.0
sku_concentration_scen_std,0.0,0.0,0.0,0.0
